IP_Address,Request_Type,Status_Code,User_Agent,Session_ID,Location,hour,minute,day_of_week,time_since_last,count_in_session,event_rate_per_minute,Anomaly_Flag
206.93.152.215,GET,404,Safari,1112,India,23,27,0,0.0,1,0.9999990000010001,0
117.142.18.246,GET,403,Bot,1055,Germany,15,21,6,0.0,1,1000000.0,0
200.55.180.194,POST,404,Bot,4893,France,16,55,3,0.0,1,0.9999990000010001,0
192.2.217.145,GET,500,Bot,2790,USA,16,53,1,0.0,1,0.9999990000010001,0
247.159.149.141,PUT,500,Chrome,2274,India,14,55,6,0.0,1,1000000.0,0
65.85.54.193,PUT,404,Opera,2919,USA,12,44,2,0.0,1,0.9999990000010001,0
106.61.213.116,DELETE,301,Bot,4392,India,4,16,3,0.0,1,0.9999990000010001,0
55.239.83.219,GET,403,Chrome,2247,Brazil,2,18,3,0.0,1,0.9999990000010001,0
246.125.179.28,POST,200,Chrome,1948,India,15,36,1,0.0,1,0.9999990000010001,0
240.92.21.33,POST,404,Edge,4056,India,8,3,3,0.0,1,0.9999990000010001,0
125.127.128.94,PUT,403,Bot,3718,Germany,3,22,6,0.0,1,1000000.0,0
178.76.28.235,POST,403,Firefox,2267,Canada,11,1,2,0.0,1,0.9999990000010001,0
191.70.119.22,GET,404,Firefox,2929,China,7,10,3,0.0,1,0.9999990000010001,0
15.151.99.59,DELETE,500,Chrome,1710,USA,7,19,4,0.0,1,0.9999990000010001,0
151.76.6.142,POST,404,Bot,1710,USA,11,30,6,0.0,1,1000000.0,0
151.126.122.182,DELETE,500,Edge,2299,China,13,17,3,0.0,1,0.9999990000010001,0
70.33.26.223,PUT,500,Opera,1129,Germany,16,12,4,0.0,1,0.9999990000010001,1
142.255.233.131,GET,404,Bot,2311,USA,23,14,0,0.0,1,0.9999990000010001,0
249.131.134.160,POST,500,Firefox,1142,Canada,18,55,1,0.0,1,0.9999990000010001,0
245.21.11.117,DELETE,200,Opera,2964,Brazil,10,29,4,0.0,1,0.9999990000010001,0
236.178.18.72,PUT,404,Chrome,3361,Germany,22,45,4,0.0,1,0.9999990000010001,0
125.148.92.68,POST,200,Safari,3138,India,10,4,2,0.0,1,0.9999990000010001,0
229.100.97.183,DELETE,301,Firefox,1210,Brazil,3,6,1,0.0,1,0.9999990000010001,0
145.57.69.198,DELETE,301,Firefox,4292,China,9,44,6,0.0,1,1000000.0,0
186.213.73.122,GET,200,Edge,3374,Canada,14,22,1,0.0,1,0.9999990000010001,0
217.187.81.216,DELETE,403,Bot,1557,Brazil,17,17,6,0.0,1,1000000.0,1
180.22.252.109,DELETE,200,Bot,1174,Brazil,5,41,5,0.0,1,0.9999990000010001,0
109.170.156.30,POST,200,Safari,4488,Germany,11,28,2,0.0,1,0.9999990000010001,0
193.59.8.103,GET,500,Safari,4738,China,16,28,4,0.0,1,0.9999990000010001,0
223.245.167.75,GET,301,Edge,2885,Germany,21,55,2,0.0,1,0.9999990000010001,0
228.119.208.58,GET,500,Bot,4169,France,0,20,6,0.0,1,1000000.0,0
46.177.36.63,PUT,301,Firefox,2242,France,21,7,0,0.0,1,0.9999990000010001,0
234.74.190.179,GET,500,Safari,1333,France,1,7,1,0.0,1,0.9999990000010001,0
210.192.227.28,POST,403,Firefox,1873,Germany,0,32,0,0.0,1,1000000.0,0
246.17.109.45,POST,301,Chrome,2224,Canada,4,13,4,0.0,1,0.9999990000010001,0
235.101.121.102,GET,404,Opera,4376,France,2,39,5,0.0,1,0.9999990000010001,1
112.12.226.127,DELETE,500,Opera,4495,France,3,8,4,0.0,1,0.9999990000010001,0
10.253.206.195,GET,200,Edge,4543,France,20,43,2,0.0,1,0.9999990000010001,0
183.136.12.5,POST,403,Bot,1424,Canada,3,52,4,0.0,1,0.9999990000010001,0
163.1.40.193,GET,301,Opera,3280,Brazil,13,34,4,0.0,1,0.9999990000010001,1
129.31.123.99,POST,403,Edge,3049,USA,16,10,4,0.0,1,0.9999990000010001,0
206.125.209.67,GET,301,Safari,4498,China,10,4,4,0.0,1,0.9999990000010001,1
121.244.92.91,DELETE,404,Safari,1439,Brazil,10,44,2,0.0,1,0.9999990000010001,0
234.105.112.53,GET,301,Edge,1576,France,21,26,4,0.0,1,0.9999990000010001,1
219.216.152.73,PUT,500,Bot,4274,Brazil,23,32,3,0.0,1,0.9999990000010001,0
71.131.165.30,GET,500,Safari,4297,Canada,2,59,1,0.0,1,0.9999990000010001,0
95.223.27.22,GET,301,Edge,1321,India,3,4,4,0.0,1,0.9999990000010001,0
77.112.28.79,DELETE,200,Edge,4053,USA,11,57,5,0.0,1,0.9999990000010001,0
163.32.28.226,POST,200,Bot,3202,China,2,33,5,0.0,1,0.9999990000010001,0
49.1.66.158,GET,404,Firefox,1131,India,6,12,0,0.0,1,1000000.0,0
206.105.83.30,POST,200,Edge,2053,Germany,16,29,5,0.0,1,0.9999990000010001,0
216.25.217.2,POST,500,Chrome,3199,India,8,27,5,0.0,1,0.9999990000010001,0
247.34.211.13,PUT,301,Chrome,2693,Brazil,14,55,2,0.0,1,0.9999990000010001,0
197.208.85.157,POST,500,Safari,1825,Brazil,8,16,6,0.0,1,1000000.0,0
129.182.131.189,POST,500,Bot,4574,USA,9,10,4,0.0,1,0.9999990000010001,0
153.9.119.137,GET,301,Edge,3367,Germany,15,36,0,0.0,1,0.9999990000010001,0
1.149.179.186,POST,200,Chrome,1114,Brazil,17,43,0,0.0,1,0.9999990000010001,0
65.19.192.25,GET,500,Bot,3776,USA,21,56,5,0.0,1,0.9999990000010001,0
63.190.187.205,GET,301,Firefox,1940,USA,13,52,6,0.0,1,1000000.0,0
230.244.82.0,PUT,301,Bot,1747,India,17,43,4,0.0,1,0.9999990000010001,0
180.214.164.72,PUT,403,Firefox,1226,India,0,59,6,0.0,1,1000000.0,0
1.37.222.27,GET,200,Chrome,1283,China,7,39,5,0.0,1,0.9999990000010001,0
136.153.49.159,DELETE,301,Bot,3394,Canada,19,21,3,0.0,1,0.9999990000010001,0
245.210.181.200,POST,404,Safari,1883,Germany,3,8,1,0.0,1,0.9999990000010001,0
133.81.227.66,PUT,500,Bot,1950,USA,9,33,5,0.0,1,0.9999990000010001,0
118.180.23.156,POST,403,Opera,1469,USA,9,48,4,0.0,1,0.9999990000010001,0
255.254.133.38,POST,200,Opera,1121,Germany,3,55,5,0.0,1,0.9999990000010001,0
14.97.115.213,DELETE,200,Opera,1080,Germany,15,53,4,0.0,1,0.9999990000010001,0
48.204.157.119,GET,404,Chrome,1397,France,14,52,3,0.0,1,0.9999990000010001,1
24.50.76.224,GET,404,Chrome,2809,USA,1,26,5,0.0,1,0.9999990000010001,0
67.93.7.159,DELETE,301,Edge,4747,Germany,19,36,6,0.0,1,1000000.0,0
69.105.177.47,GET,301,Bot,1361,India,9,55,4,0.0,1,0.9999990000010001,0
77.235.71.66,POST,500,Safari,4149,France,7,46,1,0.0,1,0.9999990000010001,0
80.106.183.18,POST,403,Edge,3213,Canada,18,57,0,0.0,1,0.9999990000010001,0
52.225.246.43,GET,404,Firefox,1980,Germany,15,7,3,0.0,1,0.9999990000010001,0
214.24.185.132,POST,403,Safari,1320,USA,5,5,0,0.0,1,1000000.0,0
69.7.67.242,GET,500,Firefox,3453,USA,12,2,1,0.0,1,0.9999990000010001,0
91.107.191.174,PUT,403,Firefox,2897,Germany,16,55,2,0.0,1,0.9999990000010001,0
5.209.55.132,GET,200,Edge,4851,Germany,18,53,6,0.0,1,1000000.0,0
60.106.84.226,GET,301,Opera,1115,India,22,41,1,0.0,1,0.9999990000010001,0
73.233.53.116,GET,403,Edge,1423,USA,0,31,5,0.0,1,0.9999990000010001,0
242.173.218.206,DELETE,500,Edge,2595,USA,11,34,4,0.0,1,0.9999990000010001,0
75.158.71.18,POST,404,Edge,1055,Canada,21,0,6,0.0,1,1000000.0,0
88.68.187.9,GET,403,Chrome,4961,India,5,43,6,0.0,1,1000000.0,0
207.134.143.161,POST,200,Firefox,1495,France,3,31,4,0.0,1,0.9999990000010001,0
150.162.224.168,POST,500,Edge,3214,China,8,17,3,0.0,1,0.9999990000010001,0
103.2.35.110,POST,500,Edge,2852,Brazil,14,12,4,0.0,1,0.9999990000010001,0
112.184.161.206,GET,404,Edge,2039,Germany,13,51,6,0.0,1,1000000.0,0
96.113.208.110,POST,403,Edge,4187,USA,19,23,6,0.0,1,1000000.0,0
32.117.105.255,DELETE,301,Chrome,3145,France,1,35,3,0.0,1,0.9999990000010001,0
197.228.37.31,POST,403,Firefox,1548,USA,7,47,2,0.0,1,0.9999990000010001,0
232.154.140.195,GET,500,Opera,3944,Germany,7,31,1,0.0,1,0.9999990000010001,0
24.157.137.223,DELETE,200,Opera,4912,Germany,20,55,5,0.0,1,0.9999990000010001,0
215.153.160.194,DELETE,500,Safari,3283,China,15,33,2,0.0,1,0.9999990000010001,0
246.253.13.202,GET,404,Firefox,1083,Brazil,7,3,0,0.0,1,1000000.0,1
133.213.207.191,DELETE,200,Edge,4177,USA,11,4,0,0.0,1,0.9999990000010001,0
30.18.203.232,POST,200,Edge,1795,China,8,36,5,0.0,1,0.9999990000010001,0
103.36.65.183,GET,301,Chrome,3264,France,21,25,3,0.0,1,0.9999990000010001,0
178.100.214.224,POST,500,Edge,4672,India,9,15,5,0.0,1,0.9999990000010001,0
214.138.139.108,GET,404,Safari,3335,Germany,21,17,0,0.0,1,0.9999990000010001,0
12.104.180.231,PUT,403,Firefox,1392,USA,23,21,2,0.0,1,0.9999990000010001,0
168.92.28.191,DELETE,301,Bot,1793,Germany,4,33,3,0.0,1,0.9999990000010001,0
228.233.159.58,PUT,404,Chrome,1609,France,1,55,5,0.0,1,0.9999990000010001,0
113.101.47.66,DELETE,500,Edge,2937,Germany,16,38,2,0.0,1,0.9999990000010001,0
11.16.141.14,GET,200,Chrome,2520,Germany,10,32,4,0.0,1,0.9999990000010001,0
169.231.140.73,POST,200,Firefox,2824,France,0,10,4,0.0,1,0.9999990000010001,0
246.137.113.219,PUT,500,Firefox,2149,China,0,24,2,0.0,1,0.9999990000010001,0
116.1.135.236,PUT,200,Opera,2721,Brazil,11,5,4,0.0,1,0.9999990000010001,0
231.124.227.63,DELETE,200,Edge,1443,Canada,16,28,0,0.0,1,0.9999990000010001,0
141.163.193.94,GET,500,Safari,1318,France,21,5,2,0.0,1,0.9999990000010001,0
254.90.187.157,GET,500,Edge,2200,France,15,43,5,0.0,1,0.9999990000010001,0
168.188.104.132,GET,403,Bot,1373,India,2,34,3,0.0,1,0.9999990000010001,0
104.92.117.129,POST,200,Edge,3597,Germany,7,23,5,0.0,1,0.9999990000010001,1
51.203.100.195,GET,500,Edge,4909,Canada,18,6,1,0.0,1,0.9999990000010001,0
166.19.103.164,PUT,404,Opera,1050,USA,7,28,5,0.0,1,0.9999990000010001,1
8.204.215.251,POST,403,Firefox,1824,Germany,21,31,4,0.0,1,0.9999990000010001,0
137.237.255.148,PUT,500,Chrome,3759,China,12,40,5,0.0,1,0.9999990000010001,0
202.54.247.27,GET,301,Safari,4163,Brazil,18,52,4,0.0,1,0.9999990000010001,0
132.207.156.164,GET,200,Chrome,1980,India,2,3,5,0.0,1,0.9999990000010001,0
197.147.52.117,PUT,500,Firefox,1126,USA,4,4,0,0.0,1,1000000.0,0
168.213.7.152,DELETE,403,Firefox,1464,China,0,11,3,0.0,1,0.9999990000010001,0
19.50.219.159,POST,500,Safari,1021,India,17,23,1,0.0,1,0.9999990000010001,0
108.243.228.81,GET,200,Firefox,3288,Canada,14,17,5,0.0,1,0.9999990000010001,0
224.155.8.246,GET,301,Firefox,2693,USA,12,2,2,0.0,1,0.9999990000010001,1
173.135.196.83,DELETE,500,Safari,3368,France,3,2,2,0.0,1,0.9999990000010001,0
15.6.62.53,DELETE,301,Bot,4199,Germany,22,46,2,0.0,1,0.9999990000010001,0
243.15.116.50,DELETE,301,Firefox,2616,India,15,0,0,0.0,1,0.9999990000010001,0
115.142.201.40,POST,403,Chrome,3873,France,3,48,6,0.0,1,1000000.0,0
53.214.163.173,DELETE,301,Edge,4687,USA,9,27,5,0.0,1,0.9999990000010001,0
91.74.88.24,POST,200,Firefox,4508,Germany,0,35,1,0.0,1,0.9999990000010001,0
245.167.185.235,GET,200,Opera,1749,China,2,2,0,0.0,1,1000000.0,0
64.57.26.249,POST,200,Safari,3252,Canada,15,15,5,0.0,1,0.9999990000010001,0
109.230.254.209,POST,500,Safari,3098,USA,1,30,1,0.0,1,0.9999990000010001,0
30.227.12.252,PUT,301,Edge,4595,Canada,21,4,0,0.0,1,0.9999990000010001,0
122.55.160.16,GET,301,Bot,3176,China,6,52,5,0.0,1,0.9999990000010001,1
180.39.89.3,POST,200,Opera,3107,India,13,22,0,0.0,1,0.9999990000010001,0
40.83.200.82,GET,403,Safari,4240,India,0,8,6,0.0,1,1000000.0,0
196.255.16.251,GET,403,Edge,1919,Canada,6,38,0,0.0,1,1000000.0,0
139.234.40.139,GET,404,Safari,3411,China,11,34,6,0.0,1,1000000.0,0
45.79.138.173,PUT,301,Edge,4560,China,22,38,5,0.0,1,0.9999990000010001,0
13.47.120.235,POST,403,Chrome,3905,Germany,8,13,2,0.0,1,0.9999990000010001,0
56.59.107.188,GET,200,Safari,1233,Brazil,16,45,5,0.0,1,0.9999990000010001,0
105.184.73.199,GET,200,Bot,2568,Germany,19,45,4,0.0,1,0.9999990000010001,0
238.182.212.15,POST,301,Firefox,4098,Germany,21,13,6,0.0,1,1000000.0,0
250.161.236.127,POST,200,Bot,3702,France,10,40,4,0.0,1,0.9999990000010001,0
79.216.69.212,PUT,301,Firefox,4608,Canada,15,51,6,0.0,1,1000000.0,0
11.164.66.172,PUT,500,Chrome,4842,Canada,21,17,2,0.0,1,0.9999990000010001,0
108.96.90.235,GET,404,Firefox,3958,Germany,17,47,5,0.0,1,0.9999990000010001,0
185.157.93.180,DELETE,200,Opera,3180,India,0,33,0,0.0,1,1000000.0,0
45.193.93.189,DELETE,200,Chrome,1736,Germany,16,1,3,0.0,1,0.9999990000010001,0
11.37.76.39,DELETE,200,Safari,4501,China,10,36,3,0.0,1,0.9999990000010001,0
242.30.90.106,DELETE,500,Safari,4888,France,10,14,3,0.0,1,0.9999990000010001,0
102.13.188.211,DELETE,500,Firefox,4136,China,14,13,6,0.0,1,1000000.0,0
246.80.164.33,GET,403,Firefox,4088,Germany,15,55,3,0.0,1,0.9999990000010001,0
43.41.247.165,GET,301,Bot,2221,USA,16,35,0,0.0,1,0.9999990000010001,0
224.122.6.235,PUT,403,Bot,2117,China,4,49,2,0.0,1,0.9999990000010001,0
68.243.9.201,DELETE,404,Safari,2380,Germany,2,5,1,0.0,1,0.9999990000010001,0
145.151.22.215,POST,500,Opera,4353,Canada,22,18,6,0.0,1,1000000.0,0
90.121.1.253,GET,403,Edge,1621,Germany,2,14,2,0.0,1,0.9999990000010001,0
119.23.41.54,POST,500,Chrome,2308,India,6,54,4,0.0,1,0.9999990000010001,0
204.177.245.152,POST,301,Chrome,1118,USA,2,20,0,0.0,1,1000000.0,0
17.117.155.211,GET,404,Opera,2818,China,6,14,6,0.0,1,1000000.0,0
248.39.187.78,PUT,301,Chrome,2003,China,0,10,2,0.0,1,0.9999990000010001,0
34.126.220.174,DELETE,403,Chrome,2491,Brazil,22,27,6,0.0,1,1000000.0,0
4.49.153.58,DELETE,200,Chrome,2722,France,3,6,3,0.0,1,0.9999990000010001,0
238.235.101.63,PUT,200,Firefox,4411,USA,0,34,0,0.0,1,1000000.0,0
9.158.165.242,DELETE,301,Safari,3553,China,23,36,1,0.0,1,0.9999990000010001,0
17.41.219.187,DELETE,500,Opera,1989,USA,13,7,6,0.0,1,1000000.0,1
106.187.195.88,DELETE,404,Firefox,4561,USA,17,42,4,0.0,1,0.9999990000010001,0
39.230.122.115,PUT,301,Opera,4570,Brazil,0,7,0,0.0,1,1000000.0,0
7.205.110.216,DELETE,500,Chrome,2581,China,1,11,2,0.0,1,0.9999990000010001,0
105.144.241.79,PUT,500,Bot,2601,Germany,7,27,6,0.0,1,1000000.0,0
57.14.230.27,PUT,301,Safari,3178,India,12,3,6,0.0,1,1000000.0,0
82.65.13.125,POST,500,Edge,3847,China,9,34,2,0.0,1,0.9999990000010001,0
149.156.63.185,PUT,403,Edge,1327,China,8,29,4,0.0,1,0.9999990000010001,0
10.40.112.237,POST,301,Bot,2930,USA,15,1,3,0.0,1,0.9999990000010001,0
204.244.7.148,DELETE,403,Opera,4979,Brazil,6,6,3,0.0,1,0.9999990000010001,0
76.35.136.22,PUT,200,Firefox,2471,India,11,38,0,0.0,1,0.9999990000010001,0
47.249.121.66,POST,500,Bot,2117,China,17,29,2,0.0,1,0.9999990000010001,0
126.220.158.111,POST,301,Chrome,3992,France,14,54,4,0.0,1,0.9999990000010001,0
75.100.25.186,POST,403,Bot,1629,Canada,9,11,2,0.0,1,0.9999990000010001,0
234.14.232.127,POST,403,Firefox,1027,France,6,47,0,0.0,1,1000000.0,0
77.8.247.119,POST,403,Bot,3511,Canada,22,20,1,0.0,1,0.9999990000010001,0
129.69.122.223,GET,200,Bot,4240,Canada,17,36,3,0.0,1,0.9999990000010001,0
65.92.24.232,GET,200,Chrome,2872,USA,6,38,1,0.0,1,0.9999990000010001,0
2.164.74.104,POST,500,Firefox,1259,India,5,26,5,0.0,1,0.9999990000010001,1
126.223.3.246,PUT,500,Opera,1801,Canada,9,37,0,0.0,1,0.9999990000010001,0
59.81.205.165,POST,301,Bot,1993,Brazil,20,34,6,0.0,1,1000000.0,0
182.138.41.198,POST,301,Safari,4890,China,21,7,3,0.0,1,0.9999990000010001,0
32.218.133.137,PUT,301,Opera,3736,USA,18,23,3,0.0,1,0.9999990000010001,0
101.26.181.243,POST,404,Edge,3503,USA,15,39,0,0.0,1,0.9999990000010001,0
132.170.70.13,PUT,500,Firefox,4422,Canada,3,14,6,0.0,1,1000000.0,0
21.38.57.226,POST,500,Safari,4480,India,8,54,6,0.0,1,1000000.0,1
152.123.80.253,POST,500,Safari,2612,Canada,22,15,1,0.0,1,0.9999990000010001,0
86.218.2.46,POST,301,Chrome,2818,China,1,2,2,0.0,1,0.9999990000010001,0
10.12.70.59,DELETE,403,Chrome,4146,Canada,23,46,0,0.0,1,0.9999990000010001,0
54.5.83.28,DELETE,500,Opera,4990,Canada,15,52,0,0.0,1,0.9999990000010001,0
185.212.255.182,POST,403,Safari,3879,USA,14,2,1,0.0,1,0.9999990000010001,0
246.54.183.16,DELETE,500,Edge,1993,Canada,4,20,6,0.0,1,1000000.0,0
77.135.98.224,DELETE,403,Bot,4471,Germany,11,17,3,0.0,1,0.9999990000010001,0
67.32.199.229,POST,500,Firefox,3175,Brazil,5,13,2,0.0,1,0.9999990000010001,0
15.6.62.53,DELETE,403,Edge,1061,Germany,16,21,2,0.0,1,0.9999990000010001,0
236.88.13.243,GET,500,Edge,2551,Canada,20,9,3,0.0,1,0.9999990000010001,0
35.17.199.241,GET,404,Edge,3189,China,10,33,2,0.0,1,0.9999990000010001,0
65.134.153.39,POST,403,Chrome,3622,Canada,0,3,5,0.0,1,0.9999990000010001,0
129.200.3.6,DELETE,500,Edge,3778,Germany,10,27,6,0.0,1,1000000.0,0
49.212.244.194,POST,404,Safari,4751,France,7,27,4,0.0,1,0.9999990000010001,0
221.199.15.53,PUT,500,Chrome,1320,India,15,15,3,0.0,1,0.9999990000010001,0
50.67.57.204,DELETE,403,Safari,2317,India,1,42,3,0.0,1,0.9999990000010001,0
217.107.190.110,GET,500,Safari,1216,India,16,25,6,0.0,1,1000000.0,0
218.174.138.231,GET,403,Bot,1700,Brazil,3,54,6,0.0,1,1000000.0,0
239.65.249.195,DELETE,200,Safari,3363,France,10,21,5,0.0,1,0.9999990000010001,0
181.172.82.3,DELETE,403,Bot,2904,Germany,22,36,4,0.0,1,0.9999990000010001,0
6.107.36.134,DELETE,200,Edge,2875,Brazil,5,18,6,0.0,1,1000000.0,0
253.247.68.44,DELETE,404,Chrome,2969,India,14,46,0,0.0,1,0.9999990000010001,0
113.212.21.131,POST,301,Firefox,3657,China,0,52,6,0.0,1,1000000.0,0
38.96.136.197,DELETE,200,Safari,3219,Germany,1,59,0,0.0,1,1000000.0,0
96.247.22.75,PUT,301,Safari,1238,France,10,32,1,0.0,1,0.9999990000010001,0
167.86.88.248,DELETE,500,Chrome,4953,Germany,3,6,5,0.0,1,0.9999990000010001,0
20.26.161.161,GET,301,Bot,2601,India,19,8,2,0.0,1,0.9999990000010001,0
227.125.228.20,GET,301,Firefox,3664,India,14,49,6,0.0,1,1000000.0,0
226.171.205.200,POST,200,Safari,1388,USA,17,3,0,0.0,1,0.9999990000010001,0
142.170.158.138,GET,404,Chrome,4781,Canada,10,47,4,0.0,1,0.9999990000010001,0
87.109.160.91,PUT,500,Firefox,1823,France,3,5,2,0.0,1,0.9999990000010001,0
137.187.220.84,PUT,404,Edge,1873,Germany,15,8,6,0.0,1,1000000.0,0
209.167.18.194,POST,200,Firefox,2062,Germany,1,36,2,0.0,1,0.9999990000010001,0
221.88.221.45,DELETE,500,Opera,4607,Germany,11,25,6,0.0,1,1000000.0,0
80.51.200.16,POST,403,Bot,3810,Germany,11,30,3,0.0,1,0.9999990000010001,0
90.155.127.98,POST,403,Edge,3152,France,10,19,3,0.0,1,0.9999990000010001,0
205.190.83.25,GET,403,Edge,2193,Brazil,6,35,5,0.0,1,0.9999990000010001,0
47.93.171.184,DELETE,200,Edge,3903,China,9,5,4,0.0,1,0.9999990000010001,0
207.121.189.127,GET,200,Safari,1771,India,6,16,5,0.0,1,0.9999990000010001,0
255.151.237.62,PUT,404,Opera,2128,China,16,37,5,0.0,1,0.9999990000010001,0
11.52.233.161,PUT,500,Opera,2114,Canada,8,50,0,0.0,1,0.9999990000010001,0
249.159.189.113,PUT,200,Edge,1192,India,19,20,3,0.0,1,0.9999990000010001,0
78.73.142.56,GET,200,Firefox,2566,China,6,28,0,0.0,1,1000000.0,0
130.243.28.151,DELETE,500,Edge,3800,Brazil,7,7,1,0.0,1,0.9999990000010001,1
214.78.209.120,POST,404,Firefox,1533,India,7,32,2,0.0,1,0.9999990000010001,0
105.59.42.107,DELETE,403,Opera,4655,China,14,6,3,0.0,1,0.9999990000010001,0
111.252.85.238,GET,200,Chrome,2694,USA,5,18,3,0.0,1,0.9999990000010001,0
70.169.193.222,DELETE,404,Opera,2260,India,22,2,4,0.0,1,0.9999990000010001,0
15.17.206.115,POST,301,Chrome,3480,USA,20,48,3,0.0,1,0.9999990000010001,0
35.169.252.203,GET,500,Bot,2208,India,22,52,4,0.0,1,0.9999990000010001,0
165.229.29.57,POST,301,Opera,2761,USA,13,12,1,0.0,1,0.9999990000010001,0
245.196.201.102,POST,403,Chrome,2212,China,0,53,6,0.0,1,1000000.0,0
2.243.179.20,DELETE,301,Bot,4933,Germany,6,17,4,0.0,1,0.9999990000010001,0
173.33.255.0,DELETE,403,Firefox,1948,Germany,14,42,5,0.0,1,0.9999990000010001,0
228.26.60.91,POST,200,Chrome,4241,Germany,19,27,6,0.0,1,1000000.0,1
90.225.78.86,GET,403,Bot,4894,Germany,17,31,4,0.0,1,0.9999990000010001,0
39.116.157.182,GET,403,Edge,3814,India,6,21,0,0.0,1,1000000.0,0
91.110.178.8,GET,500,Bot,4241,France,6,35,3,0.0,1,0.9999990000010001,0
245.250.116.130,PUT,200,Bot,4161,Brazil,0,57,0,0.0,1,1000000.0,0
50.94.72.152,DELETE,200,Opera,1257,China,9,27,1,0.0,1,0.9999990000010001,0
39.194.49.51,GET,500,Safari,1237,Germany,21,2,0,0.0,1,0.9999990000010001,0
209.142.85.22,GET,200,Safari,3826,France,11,41,1,0.0,1,0.9999990000010001,0
25.84.198.140,DELETE,200,Edge,3746,Brazil,3,52,2,0.0,1,0.9999990000010001,1
242.199.129.82,DELETE,200,Chrome,1762,France,8,40,5,0.0,1,0.9999990000010001,0
114.85.27.147,PUT,301,Bot,3092,Canada,22,24,4,0.0,1,0.9999990000010001,0
238.220.107.120,POST,404,Safari,4874,Germany,22,16,1,0.0,1,0.9999990000010001,0
109.160.188.162,DELETE,404,Bot,4407,Germany,10,20,2,0.0,1,0.9999990000010001,0
20.151.67.165,PUT,500,Bot,4618,France,4,11,2,0.0,1,0.9999990000010001,0
146.174.70.86,DELETE,301,Firefox,2220,China,15,23,2,0.0,1,0.9999990000010001,0
68.199.245.175,DELETE,200,Firefox,1424,China,20,43,5,0.0,1,0.9999990000010001,0
60.82.8.204,DELETE,200,Chrome,1591,USA,18,31,4,0.0,1,0.9999990000010001,0
82.83.15.154,PUT,301,Chrome,1584,China,19,16,5,0.0,1,0.9999990000010001,0
163.63.117.157,GET,301,Opera,1128,France,0,59,4,0.0,1,0.9999990000010001,0
188.12.135.72,GET,500,Firefox,3667,France,0,12,6,0.0,1,1000000.0,0
33.222.120.125,PUT,403,Bot,1944,Canada,2,48,1,0.0,1,0.9999990000010001,0
168.182.50.19,POST,301,Firefox,2162,Canada,13,30,4,0.0,1,0.9999990000010001,0
22.135.207.242,GET,500,Bot,2147,Germany,12,41,4,0.0,1,0.9999990000010001,0
251.146.241.50,PUT,403,Safari,3698,USA,13,39,0,0.0,1,0.9999990000010001,0
237.132.216.154,PUT,500,Firefox,4277,Brazil,2,49,6,0.0,1,1000000.0,0
93.75.246.58,GET,500,Chrome,4951,France,6,30,2,0.0,1,0.9999990000010001,0
129.78.140.226,PUT,200,Safari,4689,France,5,30,2,0.0,1,0.9999990000010001,0
203.9.240.83,GET,301,Firefox,4469,France,9,32,3,0.0,1,0.9999990000010001,1
199.213.53.200,DELETE,301,Opera,1919,Canada,22,47,4,0.0,1,0.9999990000010001,0
14.110.167.221,DELETE,500,Bot,4341,China,15,50,3,0.0,1,0.9999990000010001,0
151.207.116.190,DELETE,500,Edge,3709,USA,3,6,2,0.0,1,0.9999990000010001,0
211.103.146.122,GET,200,Safari,3896,Brazil,13,14,0,0.0,1,0.9999990000010001,0
160.240.148.128,GET,403,Bot,1519,Brazil,1,22,0,0.0,1,1000000.0,0
211.30.204.243,DELETE,301,Edge,2967,USA,23,47,6,0.0,1,1000000.0,0
142.107.22.38,PUT,500,Bot,2423,France,22,3,6,0.0,1,1000000.0,0
152.35.242.94,PUT,500,Safari,1626,India,6,37,1,0.0,1,0.9999990000010001,0
55.244.52.213,PUT,301,Opera,1617,France,13,16,4,0.0,1,0.9999990000010001,0
19.121.143.32,POST,404,Opera,4447,China,12,45,1,0.0,1,0.9999990000010001,0
121.54.101.159,POST,500,Chrome,2130,China,23,39,0,0.0,1,0.9999990000010001,0
70.3.188.118,POST,403,Edge,3861,India,15,57,4,0.0,1,0.9999990000010001,0
4.11.85.240,PUT,301,Edge,4455,France,8,47,5,0.0,1,0.9999990000010001,0
128.187.93.111,DELETE,200,Chrome,1132,USA,18,31,1,0.0,1,0.9999990000010001,0
1.17.74.136,GET,404,Chrome,3136,USA,20,25,6,0.0,1,1000000.0,0
10.113.205.245,DELETE,200,Chrome,1656,France,4,10,5,0.0,1,0.9999990000010001,0
38.141.161.53,GET,500,Bot,4031,USA,19,25,6,0.0,1,1000000.0,1
63.227.49.9,PUT,200,Safari,4656,Germany,5,28,5,0.0,1,0.9999990000010001,0
179.37.155.151,POST,403,Chrome,3480,China,19,41,6,0.0,1,1000000.0,0
242.83.49.155,PUT,200,Safari,3732,India,1,49,1,0.0,1,0.9999990000010001,0
246.72.253.192,POST,301,Chrome,2232,Brazil,23,54,1,0.0,1,0.9999990000010001,0
93.71.231.194,DELETE,200,Firefox,3276,USA,4,22,3,0.0,1,0.9999990000010001,0
96.167.160.249,POST,403,Bot,4060,Canada,1,45,3,0.0,1,0.9999990000010001,0
179.126.178.232,GET,200,Edge,1920,USA,16,7,2,0.0,1,0.9999990000010001,0
